CD_MOEDA_PAR;CD_MOEDA_REP;CD_TAB_PRC_ITEM;FL_ATIVO;ID_ESPECIALIDADE;ID_GRUPO_CARENCIA;ID_GRUPO_PRC;ID_MOEDA_PAC;ID_MOEDA_REP;ID_PRESTADOR;ID_TAB_GEN_ITEM;ID_TAB_PRC;ID_TAB_PRC_ITEM;ID_TIPO_CAL_PRC;NM_MOEDA_PAR;NM_MOEDA_REP;TX_ATIVO;TX_ESPECIALIDADE;TX_FORMA_CALCULO;TX_GRUPO_CARENCIA;TX_GRUPO_CLINICO;TX_GRUPO_PRC;TX_GRUPO_SIP;TX_ID_TAB_PRC_ITEM;CD_TAB_GEN_ITEM;TX_NOME_GEN;TX_NOME_PRC;TX_NOME;TX_NOME_TAB_PRC;TX_VL_PAC;TX_VL_REP;TX_SITUACAO;TX_TIME_STAMP_INS;TX_TIME_STAMP_UPD;ID_TIPO_MARCACAO;TX_TIPO_MARCACAO;VL_PAC;VL_QTD_PONTOS;VL_REP;VL_TEMPO;TX_VL_TEMPO;ID_SIMBOLO_ODONTO;FL_FAVORITO;TX_FAVORITO;ID_CONTA_REGISTRO;CD_TIPO_TABELA;TX_PESQUISA
R$;R$;99000086;VERDADEIRO;1;;1;255;255;29965;917;55819;14367157;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14367157;99000086;Genérico 5;Genérico 5;Genérico 5;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;00;99000086  Genérico 5Dentística
R$;R$;99000086;VERDADEIRO;1;;1;255;255;29965;917;56188;14495066;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14495066;99000086;Genérico 5;Genérico 5;Genérico 5;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;00;99000086  Genérico 5Dentística
R$;R$;99000086;VERDADEIRO;1;;1;255;255;29965;917;44869;11662338;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662338;99000086;Genérico 5;Genérico 5;Genérico 5;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;;99000086  Genérico 5Dentística
R$;R$;99000087;VERDADEIRO;1;;1;255;255;29965;919;44869;11662339;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662339;99000087;Genérico 6;Genérico 6;Genérico 6;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;;99000087  Genérico 6Dentística
R$;R$;99000087;VERDADEIRO;1;;1;255;255;29965;919;56188;14495067;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14495067;99000087;Genérico 6;Genérico 6;Genérico 6;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;00;99000087  Genérico 6Dentística
R$;R$;99000087;VERDADEIRO;1;;1;255;255;29965;919;55819;14367158;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14367158;99000087;Genérico 6;Genérico 6;Genérico 6;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;00;99000087  Genérico 6Dentística
R$;R$;99000088;VERDADEIRO;1;;1;255;255;29965;920;55819;14367159;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14367159;99000088;Genérico 7;Genérico 7;Genérico 7;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;00;99000088  Genérico 7Dentística
R$;R$;99000088;VERDADEIRO;1;;1;255;255;29965;920;56188;14495068;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14495068;99000088;Genérico 7;Genérico 7;Genérico 7;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;00;99000088  Genérico 7Dentística
R$;R$;99000088;VERDADEIRO;1;;1;255;255;29965;920;44869;11662340;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662340;99000088;Genérico 7;Genérico 7;Genérico 7;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;86;FALSO;;13921;;99000088  Genérico 7Dentística
R$;R$;99000125;VERDADEIRO;1;;1;255;255;29965;21767;55819;14367162;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;14367162;99000125;Clareamento caseiro por arcada Rede Unna;Clareamento caseiro por arcada Rede Unna;Clareamento caseiro por arcada Rede Unna;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;4;Arcada (ex: Prótese-total);;;;;;86;FALSO;;13921;00;99000125  Clareamento caseiro por arcada Rede UnnaDentística
R$;R$;99000125;VERDADEIRO;1;;1;255;255;29965;21767;56188;14495071;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;14495071;99000125;Clareamento caseiro por arcada Rede Unna;Clareamento caseiro por arcada Rede Unna;Clareamento caseiro por arcada Rede Unna;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;4;Arcada (ex: Prótese-total);;;;;;86;FALSO;;13921;00;99000125  Clareamento caseiro por arcada Rede UnnaDentística
R$;R$;99000103;VERDADEIRO;1;;1;255;255;29965;22287;55819;14367192;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;14367192;99000103;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;4;Arcada (ex: Prótese-total);;;;;;24;FALSO;;13921;00;99000103  Genérico Dentistica (Arcada) Rede UnnaDentística
R$;R$;99000103;VERDADEIRO;1;;1;255;255;29965;22287;56188;14495081;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;14495081;99000103;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;4;Arcada (ex: Prótese-total);;;;;;24;FALSO;;13921;00;99000103  Genérico Dentistica (Arcada) Rede UnnaDentística
R$;R$;99000103;VERDADEIRO;1;;1;255;255;29965;22287;44869;11662352;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;11662352;99000103;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;Genérico Dentistica (Arcada) Rede Unna;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;4;Arcada (ex: Prótese-total);;;;;;24;FALSO;;13921;;99000103  Genérico Dentistica (Arcada) Rede UnnaDentística
R$;R$;85.400.017;VERDADEIRO;1;;1;255;255;29965;23396;84483;22114197;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;22114197;99000124;Genérico Implante (Hemi-Arcada) Rede Unna;Ajuste Oclusal por acréscimo;Ajuste Oclusal por acréscimo;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);0;;0;;;83;FALSO;;13921;00;85.400.017Ajuste Oclusal por acréscimoDentística
R$;R$;85.400.025;VERDADEIRO;1;;1;255;255;29965;23396;84483;22114198;1;Reais;Reais;Sim;Dentística;Elemento/face;;Outros;Procedimento;;22114198;99000124;Genérico Implante (Hemi-Arcada) Rede Unna;Ajuste Oclusal por desgaste seletivo;Ajuste Oclusal por desgaste seletivo;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);0;;0;;;83;FALSO;;13921;00;85.400.025Ajuste Oclusal por desgaste seletivoDentística
R$;R$;85100030;VERDADEIRO;1;;1;255;255;29965;25996;56188;14495099;1;Reais;Reais;Sim;Dentística;Elemento/face;;Restaurações;Procedimento;;14495099;85100030;Clareamento dentário (boca);Clareamento dentário (boca);Clareamento dentário (boca);Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;102;FALSO;;13921;00;85100030  Clareamento dentário (boca)Dentística
R$;R$;85100030;VERDADEIRO;1;;1;255;255;29965;25996;55819;14367174;1;Reais;Reais;Sim;Dentística;Elemento/face;;Restaurações;Procedimento;;14367174;85100030;Clareamento dentário (boca);Clareamento dentário (boca);Clareamento dentário (boca);PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;102;FALSO;;13921;00;85100030  Clareamento dentário (boca)Dentística
R$;R$;85.400.033;VERDADEIRO;2;;1;255;255;29965;23396;84483;22114199;1;Reais;Reais;Sim;Prótese;Elemento/face;;Outros;Procedimento;;22114199;99000124;Genérico Implante (Hemi-Arcada) Rede Unna;Conserto em prótese parcial removível (em consultório e em laboratório);Conserto em prótese parcial removível (em consultório e em laboratório);OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);0;;0;;;83;FALSO;;13921;00;85.400.033Conserto em prótese parcial removível (em consultório e em laboratório)Prótese
R$;R$;85.400.050;VERDADEIRO;2;;1;255;255;29965;23396;84483;22114200;1;Reais;Reais;Sim;Prótese;Elemento/face;;Outros;Procedimento;;22114200;99000124;Genérico Implante (Hemi-Arcada) Rede Unna;Conserto em prótese total (em consultório e em laboratório);Conserto em prótese total (em consultório e em laboratório);OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);0;;0;;;83;FALSO;;13921;00;85.400.050Conserto em prótese total (em consultório e em laboratório)Prótese
R$;R$;85.400.068;VERDADEIRO;2;;1;255;255;29965;23396;84483;22114201;1;Reais;Reais;Sim;Prótese;Elemento/face;;Outros;Procedimento;;22114201;99000124;Genérico Implante (Hemi-Arcada) Rede Unna;Conserto em prótese total (exclusivamente em consultório);Conserto em prótese total (exclusivamente em consultório);OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);0;;0;;;83;FALSO;;13921;00;85.400.068Conserto em prótese total (exclusivamente em consultório)Prótese
R$;R$;99000059;VERDADEIRO;2;;1;255;255;29965;908;44869;11662329;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;11662329;99000059;Polimento;Polimento;Polimento;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;59;FALSO;;13921;;99000059  PolimentoPrótese
R$;R$;99000059;VERDADEIRO;2;;1;255;255;29965;908;56188;14495057;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14495057;99000059;Polimento;Polimento;Polimento;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;59;FALSO;;13921;00;99000059  PolimentoPrótese
R$;R$;99000059;VERDADEIRO;2;;1;255;255;29965;908;55819;14367148;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14367148;99000059;Polimento;Polimento;Polimento;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;59;FALSO;;13921;00;99000059  PolimentoPrótese
R$;US;85200077;VERDADEIRO;2;;1;255;1;29965;906;44871;11662669;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662669;99000057;Símbolo genérico (dente);Remoção de núcleo intrarradicular;Remoção de núcleo intrarradicular;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85200077  Remoção de núcleo intrarradicularPrótese
R$;US;85400475;VERDADEIRO;2;;1;255;1;29965;906;44872;11663006;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663006;99000057;Símbolo genérico (dente);Reembasamento de coroa provisória;Reembasamento de coroa provisória;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400475  Reembasamento de coroa provisóriaPrótese
R$;US;85200077;VERDADEIRO;2;;1;255;1;29965;906;44872;11663021;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663021;99000057;Símbolo genérico (dente);Remoção de núcleo intrarradicular;Remoção de núcleo intrarradicular;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85200077  Remoção de núcleo intrarradicularPrótese
R$;US;85400505;VERDADEIRO;2;;1;255;1;29965;906;44872;11663024;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663024;99000057;Símbolo genérico (dente);Remoção de trabalho protético;Remoção de trabalho protético;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400505  Remoção de trabalho protéticoPrótese
R$;US;85400505;VERDADEIRO;2;;1;255;1;29965;906;44871;11662672;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662672;99000057;Símbolo genérico (dente);Remoção de trabalho protético;Remoção de trabalho protético;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400505  Remoção de trabalho protéticoPrótese
R$;US;85400467;VERDADEIRO;2;;1;255;1;29965;906;44871;11662647;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662647;99000057;Símbolo genérico (dente);Recimentação de trabalhos protéticos;Recimentação de trabalhos protéticos;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400467  Recimentação de trabalhos protéticosPrótese
R$;US;85400475;VERDADEIRO;2;;1;255;1;29965;906;44871;11662654;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662654;99000057;Símbolo genérico (dente);Reembasamento de coroa provisória;Reembasamento de coroa provisória;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400475  Reembasamento de coroa provisóriaPrótese
R$;US;85400467;VERDADEIRO;2;;1;255;1;29965;906;44872;11662999;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662999;99000057;Símbolo genérico (dente);Recimentação de trabalhos protéticos;Recimentação de trabalhos protéticos;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;57;FALSO;;13921;;85400467  Recimentação de trabalhos protéticosPrótese
R$;R$;99000056;VERDADEIRO;2;;1;255;255;29965;905;55819;14367145;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14367145;99000056;Prótese (diversos);Prótese (diversos);Prótese (diversos);PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;56;FALSO;;13921;00;99000056  Prótese (diversos)Prótese
R$;R$;99000056;VERDADEIRO;2;;1;255;255;29965;905;56188;14495054;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14495054;99000056;Prótese (diversos);Prótese (diversos);Prótese (diversos);Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;56;FALSO;;13921;00;99000056  Prótese (diversos)Prótese
R$;US;85400203;VERDADEIRO;2;;1;255;1;29965;905;44871;11662550;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662550;99000056;Prótese (diversos);Guia cirúrgico para prótese total imediata;Guia cirúrgico para prótese total imediata;EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400203  Guia cirúrgico para prótese total imediataPrótese
R$;US;85400068;VERDADEIRO;2;;1;255;1;29965;905;44872;11662811;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662811;99000056;Prótese (diversos);Conserto em prótese total (exclusivamente em consultório);Conserto em prótese total (exclusivamente em consultório);EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400068  Conserto em prótese total (exclusivamente em consultório)Prótese
R$;US;85400033;VERDADEIRO;2;;1;255;1;29965;905;44872;11662808;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662808;99000056;Prótese (diversos);Conserto em prótese parcial removível (em consultório e em laboratório);Conserto em prótese parcial removível (em consultório e em laboratório);EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400033  Conserto em prótese parcial removível (em consultório e em laboratório)Prótese
R$;US;85400041;VERDADEIRO;2;;1;255;1;29965;905;44872;11662809;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662809;99000056;Prótese (diversos);Conserto em prótese parcial removível (exclusivamente em consultório);Conserto em prótese parcial removível (exclusivamente em consultório);EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400041  Conserto em prótese parcial removível (exclusivamente em consultório)Prótese
R$;US;85400203;VERDADEIRO;2;;1;255;1;29965;905;44872;11662902;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662902;99000056;Prótese (diversos);Guia cirúrgico para prótese total imediata;Guia cirúrgico para prótese total imediata;EDS - TUSS;R$ 0,00;US 0,00;Ativo;12/12/2023 09:44 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400203  Guia cirúrgico para prótese total imediataPrótese
R$;US;85400068;VERDADEIRO;2;;1;255;1;29965;905;44871;11662459;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662459;99000056;Prótese (diversos);Conserto em prótese total (exclusivamente em consultório);Conserto em prótese total (exclusivamente em consultório);EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400068  Conserto em prótese total (exclusivamente em consultório)Prótese
R$;US;85400033;VERDADEIRO;2;;1;255;1;29965;905;44871;11662456;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662456;99000056;Prótese (diversos);Conserto em prótese parcial removível (em consultório e em laboratório);Conserto em prótese parcial removível (em consultório e em laboratório);EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400033  Conserto em prótese parcial removível (em consultório e em laboratório)Prótese
R$;US;85400041;VERDADEIRO;2;;1;255;1;29965;905;44871;11662457;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11662457;99000056;Prótese (diversos);Conserto em prótese parcial removível (exclusivamente em consultório);Conserto em prótese parcial removível (exclusivamente em consultório);EDS - Particular;R$ 0,00;US 0,00;Ativo;12/12/2023 09:43 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);0;;0;;;56;FALSO;;13921;;85400041  Conserto em prótese parcial removível (exclusivamente em consultório)Prótese
R$;R$;99000056;VERDADEIRO;2;;1;255;255;29965;905;44869;11662326;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;11662326;99000056;Prótese (diversos);Prótese (diversos);Prótese (diversos);Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;56;FALSO;;13921;;99000056  Prótese (diversos)Prótese
R$;US;0 (59);VERDADEIRO;2;;1;255;1;29965;894;44873;11663214;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663214;99000045;Cirurgia;Faceta Indireta em Resina (LAB);Faceta Indireta em Resina (LAB);EDS - migração;R$ 700,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);700;;;;;45;FALSO;;13921;;0 (59)    Faceta Indireta em Resina (LAB)Prótese
R$;R$;99000052;VERDADEIRO;2;;1;255;255;29965;901;55819;14367141;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14367141;99000052;Attachment;Attachment;Attachment;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;52;FALSO;;13921;00;99000052  AttachmentPrótese
R$;R$;99000052;VERDADEIRO;2;;1;255;255;29965;901;56188;14495050;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;14495050;99000052;Attachment;Attachment;Attachment;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;52;FALSO;;13921;00;99000052  AttachmentPrótese
R$;R$;99000052;VERDADEIRO;2;;1;255;255;29965;901;44869;11662322;1;Reais;Reais;Sim;Prótese;Elemento/face;;;Procedimento;;11662322;99000052;Attachment;Attachment;Attachment;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;52;FALSO;;13921;;99000052  AttachmentPrótese
R$;US;0 (85);VERDADEIRO;2;;1;255;1;29965;894;44873;11663240;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663240;99000045;Cirurgia;Prótese Parcial Removível com Grampos Bilateral (PPR);Prótese Parcial Removível com Grampos Bilateral (PPR);EDS - migração;R$ 1350,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);1350;;;;;45;FALSO;;13921;;0 (85)    Prótese Parcial Removível com Grampos Bilateral (PPR)Prótese
R$;US;0 (65);VERDADEIRO;2;;1;255;1;29965;894;44873;11663220;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663220;99000045;Cirurgia;Restauração Onlay em Cerâmica Pura;Restauração Onlay em Cerâmica Pura;EDS - migração;R$ 800,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);800;;;;;45;FALSO;;13921;;0 (65)    Restauração Onlay em Cerâmica PuraPrótese
R$;US;0 (63);VERDADEIRO;2;;1;255;1;29965;894;44873;11663218;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663218;99000045;Cirurgia;Restauração Inlay em Cerâmica Pura;Restauração Inlay em Cerâmica Pura;EDS - migração;R$ 800,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);800;;;;;45;FALSO;;13921;;0 (63)    Restauração Inlay em Cerâmica PuraPrótese
R$;US;0 (61);VERDADEIRO;2;;1;255;1;29965;894;44873;11663216;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663216;99000045;Cirurgia;Coroa Total em Resina;Coroa Total em Resina;EDS - migração;R$ 700,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);700;;;;;45;FALSO;;13921;;0 (61)    Coroa Total em ResinaPrótese
R$;US;0 (46);VERDADEIRO;2;;1;255;1;29965;894;44873;11663201;2;Reais;Unidade de serviço;Sim;Prótese;Procedimento;;;Procedimento;;11663201;99000045;Cirurgia;Prótese Total Incolor (PT);Prótese Total Incolor (PT);EDS - migração;R$ 1100,00;US 0,00;Ativo;12/12/2023 09:45 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);1100;;;;;45;FALSO;;13921;;0 (46)    Prótese Total Incolor (PT)Prótese
